[run number],vaccination-rate,removal-rate,claim-rate,number-people,duration,bite-rate,infectiousness,chance-recover,[step],count turtles with [ sick? ],count turtles with [ exposed? ],count turtles with [ immune? ],count turtles,peak-sick,total-infected-ever,total-removed,total-claimed,total-died
2081,60,90,50,100,3,73,74,1,156,0,0,59,82,6,17,85,36,49
2078,60,90,50,100,3,73,74,1,156,0,0,50,127,4,33,0,0,0
2084,60,90,50,100,3,73,74,1,156,0,0,27,38,4,26,85,23,62
2080,60,90,50,100,3,73,74,1,156,0,0,62,176,3,4,0,0,0
2083,60,90,50,100,3,73,74,1,156,0,0,51,61,6,53,84,37,47
2091,60,90,50,100,3,73,74,1,156,0,0,46,60,6,40,77,28,49
2088,60,90,50,100,3,73,74,1,156,0,0,46,63,6,24,85,34,51
2082,60,90,50,100,3,73,74,1,156,0,0,79,195,3,5,0,0,0
2086,60,90,50,100,3,73,74,1,156,0,0,28,103,6,28,0,0,0
2087,60,90,50,100,3,73,74,1,156,0,0,30,99,6,28,0,0,0
2085,60,90,50,100,3,73,74,1,156,0,0,42,126,5,20,0,0,0
2089,60,90,50,100,3,73,74,1,156,0,0,51,172,3,6,0,0,0
2093,60,90,50,100,3,73,74,1,156,0,0,53,137,4,18,0,0,0
2092,60,90,50,100,3,73,74,1,156,0,0,63,177,3,3,0,0,0
2090,60,90,50,100,3,73,74,1,156,0,0,71,201,3,7,0,0,0
2095,60,90,50,100,3,73,74,1,156,0,0,60,138,4,33,0,0,0
2100,60,90,50,100,3,73,74,1,156,0,0,58,81,6,22,83,39,44
2099,60,90,50,100,3,73,74,1,156,0,0,33,48,6,50,82,25,57
2094,60,90,50,100,3,73,74,1,156,0,0,41,157,3,3,0,0,0
2096,60,90,50,100,3,73,74,1,156,0,0,67,80,5,40,106,45,61
2098,60,90,50,100,3,73,74,1,156,0,0,35,126,5,24,0,0,0
2101,60,90,50,150,3,73,74,1,156,0,0,88,125,5,26,131,61,70
2097,60,90,50,100,3,73,74,1,156,0,0,59,174,3,7,0,0,0
2102,60,90,50,150,3,73,74,1,156,0,0,90,124,6,35,132,65,67
2104,60,90,50,150,3,73,74,1,156,0,0,75,109,5,37,141,59,82
2106,60,90,50,150,3,73,74,1,156,0,0,90,133,6,36,134,52,82
2107,60,90,50,150,3,73,74,1,156,0,0,81,107,5,40,133,56,77
2103,60,90,50,150,3,73,74,1,156,0,0,83,127,6,35,125,55,70
2105,60,90,50,150,3,73,74,1,156,0,0,82,132,4,21,124,57,67
2109,60,90,50,150,3,73,74,1,156,0,0,87,122,5,30,133,65,68
2110,60,90,50,150,3,73,74,1,156,0,0,104,139,5,29,132,61,71
2108,60,90,50,150,3,73,74,1,156,0,0,86,119,5,23,140,63,77
2112,60,90,50,150,3,73,74,1,156,0,0,93,130,6,30,136,61,75
2111,60,90,50,150,3,73,74,1,156,0,0,92,142,5,16,135,65,70
2116,60,90,50,150,3,73,74,1,156,0,0,74,99,5,41,133,65,68
2115,60,90,50,150,3,73,74,1,156,0,0,82,122,5,21,130,55,75
2114,60,90,50,150,3,73,74,1,156,0,0,103,149,5,21,135,61,74
2117,60,90,50,150,3,73,74,1,156,0,0,73,105,6,43,139,49,90
2121,60,90,50,150,3,73,74,1,156,0,0,78,107,5,27,131,59,72
2119,60,90,50,150,3,73,74,1,156,0,0,104,148,6,17,135,71,64
2122,60,90,50,150,3,73,74,1,156,0,0,70,105,6,35,122,56,66
2118,60,90,50,150,3,73,74,1,156,0,0,91,119,6,44,132,59,73
2123,60,90,50,150,3,73,74,1,156,0,0,76,112,6,34,131,54,77
2120,60,90,50,150,3,73,74,1,156,0,0,85,108,6,57,157,64,93
2113,60,90,50,150,3,73,74,1,156,0,0,89,251,4,17,0,0,0
2124,60,90,50,150,3,73,74,1,156,0,0,100,133,6,32,124,59,65
2128,60,90,50,150,3,73,74,1,156,0,0,70,95,5,28,131,62,69
2127,60,90,50,150,3,73,74,1,156,0,0,83,129,6,17,135,59,76
2126,60,90,50,150,3,73,74,1,156,0,0,99,128,6,38,138,58,80
2125,60,90,50,150,3,73,74,1,156,0,0,103,133,6,33,140,67,73
2129,60,90,50,150,3,73,74,1,156,0,0,73,104,6,54,131,55,76
2130,60,90,50,150,3,73,74,1,156,0,0,89,124,6,27,129,55,74
2131,60,90,50,200,3,73,74,1,156,0,0,132,191,5,28,183,91,92
2132,60,90,50,200,3,73,74,1,156,0,0,145,198,4,28,186,83,103
2134,60,90,50,200,3,73,74,1,156,0,0,128,174,5,24,177,95,82
2133,60,90,50,200,3,73,74,1,156,0,0,144,216,4,31,183,93,90
2136,60,90,50,200,3,73,74,1,156,0,0,129,192,5,29,185,97,88
2140,60,90,50,200,3,73,74,1,156,0,0,110,150,4,29,178,77,101
2139,60,90,50,200,3,73,74,1,156,0,0,113,168,6,38,180,77,103
2135,60,90,50,200,3,73,74,1,156,0,0,124,176,4,28,179,84,95
2141,60,90,50,200,3,73,74,1,156,0,0,76,117,6,37,174,57,117
2137,60,90,50,200,3,73,74,1,156,0,0,120,163,5,38,180,79,101
2138,60,90,50,200,3,73,74,1,156,0,0,122,165,6,34,176,82,94
2142,60,90,50,200,3,73,74,1,156,0,0,111,155,6,27,183,69,114
2143,60,90,50,200,3,73,74,1,156,0,0,102,145,5,31,181,73,108
2144,60,90,50,200,3,73,74,1,156,0,0,140,184,6,51,175,84,91
2146,60,90,50,200,3,73,74,1,156,0,0,120,175,6,32,183,93,90
2145,60,90,50,200,3,73,74,1,156,0,0,129,182,6,31,183,91,92
2151,60,90,50,200,3,73,74,1,156,0,0,110,150,5,35,176,76,100
2152,60,90,50,200,3,73,74,1,156,0,0,91,127,6,41,167,65,102
2147,60,90,50,200,3,73,74,1,156,0,0,109,143,6,42,183,83,100
2148,60,90,50,200,3,73,74,1,156,0,0,129,175,6,23,180,95,85
2149,60,90,50,200,3,73,74,1,156,0,0,116,167,5,27,177,88,89
2154,60,90,50,200,3,73,74,1,156,0,0,110,150,6,37,176,71,105
2150,60,90,50,200,3,73,74,1,156,0,0,116,165,6,37,174,83,91
2153,60,90,50,200,3,73,74,1,156,0,0,117,164,5,23,185,90,95
2155,60,90,50,200,3,73,74,1,156,0,0,102,151,4,26,179,76,103
2156,60,90,50,200,3,73,74,1,156,0,0,93,119,6,46,176,72,104
2158,60,90,50,200,3,73,74,1,156,0,0,121,171,6,29,179,73,106
2162,80,0,50,100,3,73,74,1,156,0,0,81,161,4,4,0,0,0
2163,80,0,50,100,3,73,74,1,156,0,0,75,158,3,4,0,0,0
2157,60,90,50,200,3,73,74,1,156,0,0,131,180,6,30,176,78,98
2161,80,0,50,100,3,73,74,1,156,0,0,85,182,3,4,0,0,0
2160,60,90,50,200,3,73,74,1,156,0,0,109,169,4,30,185,78,107
2159,60,90,50,200,3,73,74,1,156,0,0,120,170,6,36,169,78,91
2165,80,0,50,100,3,73,74,1,156,0,0,48,134,3,4,0,0,0
2164,80,0,50,100,3,73,74,1,156,0,0,88,184,3,3,0,0,0
2166,80,0,50,100,3,73,74,1,156,0,0,95,200,3,6,0,0,0
2167,80,0,50,100,3,73,74,1,156,0,0,84,164,3,5,0,0,0
2169,80,0,50,100,3,73,74,1,156,0,0,74,152,3,8,0,0,0
2168,80,0,50,100,3,73,74,1,156,0,0,98,186,4,8,0,0,0
2172,80,0,50,100,3,73,74,1,156,2,3,55,84,6,76,0,0,0
2171,80,0,50,100,3,73,74,1,156,0,0,64,159,3,4,0,0,0
2170,80,0,50,100,3,73,74,1,156,0,0,77,167,4,8,0,0,0
2174,80,0,50,100,3,73,74,1,156,0,0,53,140,3,6,0,0,0
2175,80,0,50,100,3,73,74,1,156,0,0,75,165,3,6,0,0,0
2173,80,0,50,100,3,73,74,1,156,0,0,68,166,3,3,0,0,0
2178,80,0,50,100,3,73,74,1,156,0,0,59,116,7,39,0,0,0
2177,80,0,50,100,3,73,74,1,156,0,0,76,165,3,5,0,0,0
2176,80,0,50,100,3,73,74,1,156,0,0,83,158,3,14,0,0,0
2180,80,0,50,100,3,73,74,1,156,0,0,80,166,3,12,0,0,0
2179,80,0,50,100,3,73,74,1,156,0,0,72,146,3,14,0,0,0
2184,80,0,50,100,3,73,74,1,156,0,0,75,156,4,10,0,0,0
2183,80,0,50,100,3,73,74,1,156,0,0,77,143,5,48,0,0,0
2182,80,0,50,100,3,73,74,1,156,0,0,80,169,4,4,0,0,0
2185,80,0,50,100,3,73,74,1,156,0,0,83,168,3,6,0,0,0
2181,80,0,50,100,3,73,74,1,156,0,0,78,170,4,7,0,0,0
2186,80,0,50,100,3,73,74,1,156,0,0,77,170,3,3,0,0,0
2188,80,0,50,100,3,73,74,1,156,0,0,73,155,3,3,0,0,0
2187,80,0,50,100,3,73,74,1,156,0,0,65,152,3,4,0,0,0
2189,80,0,50,100,3,73,74,1,156,0,0,71,173,3,3,0,0,0
2190,80,0,50,100,3,73,74,1,156,0,0,81,177,3,4,0,0,0
2191,80,0,50,150,3,73,74,1,156,1,0,83,116,10,107,0,0,0
2192,80,0,50,150,3,73,74,1,156,1,2,98,142,9,112,0,0,0
2194,80,0,50,150,3,73,74,1,156,1,1,87,115,10,114,0,0,0
2193,80,0,50,150,3,73,74,1,156,0,0,89,208,3,22,0,0,0
2197,80,0,50,150,3,73,74,1,156,0,0,112,227,6,29,0,0,0
2196,80,0,50,150,3,73,74,1,156,0,0,115,240,6,11,0,0,0
2198,80,0,50,150,3,73,74,1,156,2,6,97,123,11,130,0,0,0
2201,80,0,50,150,3,73,74,1,156,0,0,60,103,14,99,0,0,0
2199,80,0,50,150,3,73,74,1,156,0,0,100,226,4,17,0,0,0
2195,80,0,50,150,3,73,74,1,156,0,0,148,299,3,4,0,0,0
2200,80,0,50,150,3,73,74,1,156,0,0,113,253,4,10,0,0,0
2202,80,0,50,150,3,73,74,1,156,5,10,80,116,8,126,0,0,0
2203,80,0,50,150,3,73,74,1,156,0,0,117,259,3,6,0,0,0
2205,80,0,50,150,3,73,74,1,156,3,3,61,87,9,116,0,0,0
2204,80,0,50,150,3,73,74,1,156,1,1,104,127,10,127,0,0,0
2206,80,0,50,150,3,73,74,1,156,2,0,84,125,9,104,0,0,0
2207,80,0,50,150,3,73,74,1,156,0,0,82,127,7,104,0,0,0
2209,80,0,50,150,3,73,74,1,156,1,1,71,102,13,121,0,0,0
2211,80,0,50,150,3,73,74,1,156,0,0,75,162,8,51,0,0,0
2210,80,0,50,150,3,73,74,1,156,5,6,78,100,11,142,0,0,0
2212,80,0,50,150,3,73,74,1,156,2,3,74,109,12,111,0,0,0
2208,80,0,50,150,3,73,74,1,156,0,0,92,219,5,20,0,0,0
2213,80,0,50,150,3,73,74,1,156,0,3,95,157,6,84,0,0,0
2215,80,0,50,150,3,73,74,1,156,0,2,76,123,9,104,0,0,0
2214,80,0,50,150,3,73,74,1,156,0,0,80,119,10,100,0,0,0
2217,80,0,50,150,3,73,74,1,156,0,0,102,242,3,5,0,0,0
2216,80,0,50,150,3,73,74,1,156,0,0,134,267,3,5,0,0,0
2219,80,0,50,150,3,73,74,1,156,1,3,72,106,9,115,0,0,0
2218,80,0,50,150,3,73,74,1,156,0,0,114,241,4,21,0,0,0
2220,80,0,50,150,3,73,74,1,156,0,0,122,260,3,7,0,0,0
2221,80,0,50,200,3,73,74,1,156,0,0,111,165,21,138,0,0,0
2222,80,0,50,200,3,73,74,1,156,2,4,110,132,11,182,0,0,0
2225,80,0,50,200,3,73,74,1,156,0,0,98,181,19,111,0,0,0
2223,80,0,50,200,3,73,74,1,156,0,0,116,171,16,144,0,0,0
2224,80,0,50,200,3,73,74,1,156,1,4,120,158,15,169,0,0,0
2226,80,0,50,200,3,73,74,1,156,9,12,122,169,11,164,0,0,0
2227,80,0,50,200,3,73,74,1,156,1,4,137,179,13,162,0,0,0
2230,80,0,50,200,3,73,74,1,156,0,0,94,193,14,101,0,0,0
2228,80,0,50,200,3,73,74,1,156,0,0,112,162,11,144,0,0,0
2229,80,0,50,200,3,73,74,1,156,6,6,101,142,10,175,0,0,0
2231,80,0,50,200,3,73,74,1,156,0,0,109,212,14,105,0,0,0
2232,80,0,50,200,3,73,74,1,156,11,10,101,151,11,162,0,0,0
2237,80,0,50,200,3,73,74,1,156,2,1,86,117,13,163,0,0,0
2234,80,0,50,200,3,73,74,1,156,3,12,87,133,10,163,0,0,0
2235,80,0,50,200,3,73,74,1,156,6,12,101,167,13,155,0,0,0
2236,80,0,50,200,3,73,74,1,156,9,8,112,142,15,183,0,0,0
2233,80,0,50,200,3,73,74,1,156,0,0,107,300,4,4,0,0,0
2238,80,0,50,200,3,73,74,1,156,0,0,132,215,17,102,0,0,0
2242,80,0,50,200,3,73,74,1,156,0,4,99,137,14,155,0,0,0
2240,80,0,50,200,3,73,74,1,156,3,5,100,145,10,156,0,0,0
2241,80,0,50,200,3,73,74,1,156,0,1,93,113,14,178,0,0,0
2239,80,0,50,200,3,73,74,1,156,0,0,122,300,3,4,0,0,0
2243,80,0,50,200,3,73,74,1,156,0,0,120,300,3,6,0,0,0
2245,80,0,50,200,3,73,74,1,156,2,2,92,135,11,153,0,0,0
2244,80,0,50,200,3,73,74,1,156,0,0,121,300,3,7,0,0,0
2248,80,0,50,200,3,73,74,1,156,8,7,98,136,16,190,0,0,0
2246,80,0,50,200,3,73,74,1,156,0,0,132,198,18,132,0,0,0
2251,80,20,50,100,3,73,74,1,156,0,0,71,157,3,6,0,0,0
2247,80,0,50,200,3,73,74,1,156,1,2,122,173,16,132,0,0,0
2252,80,20,50,100,3,73,74,1,156,0,0,60,82,6,69,20,10,10
2253,80,20,50,100,3,73,74,1,156,0,0,75,174,3,6,0,0,0
2250,80,0,50,200,3,73,74,1,156,0,2,110,186,15,130,0,0,0
2249,80,0,50,200,3,73,74,1,156,2,3,104,144,20,152,0,0,0
2254,80,20,50,100,3,73,74,1,156,0,0,63,152,3,7,0,0,0
2256,80,20,50,100,3,73,74,1,156,0,0,73,143,3,17,0,0,0
2255,80,20,50,100,3,73,74,1,156,0,0,103,194,3,3,0,0,0
2257,80,20,50,100,3,73,74,1,156,0,0,85,176,3,4,0,0,0
2258,80,20,50,100,3,73,74,1,156,0,0,78,155,4,26,0,0,0
2260,80,20,50,100,3,73,74,1,156,0,0,57,151,3,3,0,0,0
2259,80,20,50,100,3,73,74,1,156,0,0,79,161,3,10,0,0,0
2262,80,20,50,100,3,73,74,1,156,0,0,52,140,3,8,0,0,0
2261,80,20,50,100,3,73,74,1,156,3,2,83,147,5,44,0,0,0
2265,80,20,50,100,3,73,74,1,156,0,0,50,81,6,51,20,9,11
2264,80,20,50,100,3,73,74,1,156,0,0,63,152,3,3,0,0,0
2263,80,20,50,100,3,73,74,1,156,0,0,91,187,3,4,0,0,0
2267,80,20,50,100,3,73,74,1,156,0,0,63,133,3,23,0,0,0
2268,80,20,50,100,3,73,74,1,156,0,0,83,159,3,4,0,0,0
2266,80,20,50,100,3,73,74,1,156,0,0,79,167,3,14,0,0,0
2270,80,20,50,100,3,73,74,1,156,0,0,49,131,3,3,0,0,0
2271,80,20,50,100,3,73,74,1,156,0,0,91,171,3,13,0,0,0
2269,80,20,50,100,3,73,74,1,156,0,0,94,178,4,5,0,0,0
2273,80,20,50,100,3,73,74,1,156,0,0,70,161,3,7,0,0,0
2272,80,20,50,100,3,73,74,1,156,0,0,60,144,3,6,0,0,0
2275,80,20,50,100,3,73,74,1,156,0,0,59,113,5,45,0,0,0
2276,80,20,50,100,3,73,74,1,156,0,0,92,172,4,22,0,0,0
2277,80,20,50,100,3,73,74,1,156,0,0,77,158,3,8,0,0,0
2274,80,20,50,100,3,73,74,1,156,0,0,93,186,3,7,0,0,0
2279,80,20,50,100,3,73,74,1,156,0,0,89,162,4,16,0,0,0
2278,80,20,50,100,3,73,74,1,156,0,0,73,160,3,14,0,0,0
2280,80,20,50,100,3,73,74,1,156,0,0,88,196,3,6,0,0,0
2281,80,20,50,150,3,73,74,1,156,0,5,86,123,9,91,31,17,14
2282,80,20,50,150,3,73,74,1,156,0,0,92,157,8,56,31,19,12
2283,80,20,50,150,3,73,74,1,156,0,0,84,146,9,73,33,14,19
2284,80,20,50,150,3,73,74,1,156,0,0,95,217,3,4,0,0,0
2285,80,20,50,150,3,73,74,1,156,2,5,96,146,9,87,31,12,19
2286,80,20,50,150,3,73,74,1,156,0,0,124,252,3,3,0,0,0
2287,80,20,50,150,3,73,74,1,156,0,0,122,254,4,6,0,0,0
2289,80,20,50,150,3,73,74,1,156,0,0,124,266,3,4,0,0,0
2288,80,20,50,150,3,73,74,1,156,0,0,113,268,3,7,0,0,0
2290,80,20,50,150,3,73,74,1,156,0,0,129,298,3,3,0,0,0
2291,80,20,50,150,3,73,74,1,156,0,0,127,259,5,16,0,0,0
2294,80,20,50,150,3,73,74,1,156,0,0,72,132,7,73,28,15,13
2293,80,20,50,150,3,73,74,1,156,0,0,114,253,3,3,0,0,0
2292,80,20,50,150,3,73,74,1,156,0,0,112,243,3,8,0,0,0
2297,80,20,50,150,3,73,74,1,156,0,7,93,145,6,89,32,15,17
2295,80,20,50,150,3,73,74,1,156,0,0,110,246,3,3,0,0,0
2296,80,20,50,150,3,73,74,1,156,0,0,107,249,3,3,0,0,0
2299,80,20,50,150,3,73,74,1,156,0,1,85,123,6,79,28,13,15
2303,80,20,50,150,3,73,74,1,156,0,0,84,129,9,72,31,10,21
2298,80,20,50,150,3,73,74,1,156,0,0,133,281,3,6,0,0,0
2301,80,20,50,150,3,73,74,1,156,4,5,50,103,6,90,0,0,0
2302,80,20,50,150,3,73,74,1,156,5,0,108,150,6,77,31,15,16
2300,80,20,50,150,3,73,74,1,156,0,0,112,147,9,91,34,16,18
2304,80,20,50,150,3,73,74,1,156,2,1,87,141,5,69,30,17,13
2306,80,20,50,150,3,73,74,1,156,0,0,75,132,6,61,30,15,15
2305,80,20,50,150,3,73,74,1,156,0,0,76,166,5,56,0,0,0
2307,80,20,50,150,3,73,74,1,156,0,0,92,157,9,66,30,15,15
2308,80,20,50,150,3,73,74,1,156,0,0,87,120,7,93,32,16,16
2309,80,20,50,150,3,73,74,1,156,0,0,106,135,8,97,33,20,13
2310,80,20,50,150,3,73,74,1,156,0,0,137,278,3,4,0,0,0
2313,80,20,50,200,3,73,74,1,156,1,2,95,124,10,139,42,15,27
2312,80,20,50,200,3,73,74,1,156,1,1,132,193,6,93,39,22,17
2314,80,20,50,200,3,73,74,1,156,1,1,106,139,10,128,43,21,22
2311,80,20,50,200,3,73,74,1,156,4,1,130,154,10,161,43,25,18
2315,80,20,50,200,3,73,74,1,156,9,7,102,160,11,136,44,15,29
2316,80,20,50,200,3,73,74,1,156,6,17,118,171,8,139,41,23,18
2319,80,20,50,200,3,73,74,1,156,2,3,99,155,10,119,42,18,24
2317,80,20,50,200,3,73,74,1,156,4,6,106,150,9,138,37,18,19
2318,80,20,50,200,3,73,74,1,156,4,5,130,162,12,149,44,23,21
2320,80,20,50,200,3,73,74,1,156,0,0,111,173,14,93,43,18,25
2321,80,20,50,200,3,73,74,1,156,4,5,122,174,12,132,43,27,16
2322,80,20,50,200,3,73,74,1,156,0,0,110,215,7,63,40,20,20
2323,80,20,50,200,3,73,74,1,156,0,0,104,148,14,128,42,19,23
2324,80,20,50,200,3,73,74,1,156,0,0,106,206,8,64,41,12,29
2326,80,20,50,200,3,73,74,1,156,6,6,136,173,8,140,41,20,21
2328,80,20,50,200,3,73,74,1,156,0,2,117,163,11,118,42,20,22
2330,80,20,50,200,3,73,74,1,156,0,0,98,167,12,101,41,21,20
2325,80,20,50,200,3,73,74,1,156,0,0,106,300,5,7,0,0,0
2329,80,20,50,200,3,73,74,1,156,0,1,104,137,8,130,40,22,18
2331,80,20,50,200,3,73,74,1,156,1,0,116,150,10,131,39,17,22
2327,80,20,50,200,3,73,74,1,156,0,0,130,299,3,11,0,0,0
2333,80,20,50,200,3,73,74,1,156,0,1,104,155,9,115,40,20,20
2332,80,20,50,200,3,73,74,1,156,0,3,132,166,10,138,43,24,19
2334,80,20,50,200,3,73,74,1,156,0,0,118,184,11,100,41,18,23
2341,80,40,50,100,3,73,74,1,156,0,0,80,174,3,4,0,0,0
2336,80,20,50,200,3,73,74,1,156,0,2,105,147,13,138,43,17,26
2337,80,20,50,200,3,73,74,1,156,1,1,108,138,10,131,40,20,20
2342,80,40,50,100,3,73,74,1,156,0,0,76,153,3,10,0,0,0
2340,80,20,50,200,3,73,74,1,156,0,0,115,168,8,100,40,17,23
2339,80,20,50,200,3,73,74,1,156,1,1,88,148,7,112,36,16,20
2345,80,40,50,100,3,73,74,1,156,0,0,66,156,3,7,0,0,0
2343,80,40,50,100,3,73,74,1,156,0,0,83,168,3,5,0,0,0
2344,80,40,50,100,3,73,74,1,156,0,0,76,156,3,13,0,0,0
2338,80,20,50,200,3,73,74,1,156,3,3,138,173,11,136,43,20,23
2335,80,20,50,200,3,73,74,1,156,0,0,119,300,3,3,0,0,0
2346,80,40,50,100,3,73,74,1,156,0,0,81,175,3,3,0,0,0
2347,80,40,50,100,3,73,74,1,156,0,0,78,169,3,6,0,0,0
2348,80,40,50,100,3,73,74,1,156,0,0,91,191,3,3,0,0,0
2350,80,40,50,100,3,73,74,1,156,0,0,69,160,3,4,0,0,0
2353,80,40,50,100,3,73,74,1,156,0,0,47,122,3,5,0,0,0
2354,80,40,50,100,3,73,74,1,156,0,0,46,119,3,16,0,0,0
2349,80,40,50,100,3,73,74,1,156,0,0,111,205,3,6,0,0,0
2351,80,40,50,100,3,73,74,1,156,0,0,79,176,3,3,0,0,0
2352,80,40,50,100,3,73,74,1,156,2,0,61,85,6,59,47,21,26
2355,80,40,50,100,3,73,74,1,156,0,0,78,170,3,14,0,0,0
2356,80,40,50,100,3,73,74,1,156,0,0,74,170,3,7,0,0,0
2357,80,40,50,100,3,73,74,1,156,0,0,69,145,3,14,0,0,0
2358,80,40,50,100,3,73,74,1,156,0,0,97,188,3,4,0,0,0
2360,80,40,50,100,3,73,74,1,156,0,0,41,123,3,10,0,0,0
2362,80,40,50,100,3,73,74,1,156,0,0,70,164,3,4,0,0,0
2363,80,40,50,100,3,73,74,1,156,0,0,85,162,4,6,0,0,0
2364,80,40,50,100,3,73,74,1,156,0,0,78,169,3,4,0,0,0
2359,80,40,50,100,3,73,74,1,156,0,0,94,201,3,5,0,0,0
2365,80,40,50,100,3,73,74,1,156,0,0,72,149,3,4,0,0,0
2361,80,40,50,100,3,73,74,1,156,0,0,88,175,4,12,0,0,0
2367,80,40,50,100,3,73,74,1,156,0,0,51,111,5,26,0,0,0
2368,80,40,50,100,3,73,74,1,156,0,0,90,178,3,4,0,0,0
2366,80,40,50,100,3,73,74,1,156,0,0,69,150,4,8,0,0,0
2370,80,40,50,100,3,73,74,1,156,0,0,92,186,3,3,0,0,0
2369,80,40,50,100,3,73,74,1,156,0,0,90,189,3,4,0,0,0
2371,80,40,50,150,3,73,74,1,156,0,0,108,181,6,29,59,29,30
2378,80,40,50,150,3,73,74,1,156,2,3,81,116,6,72,66,29,37
2373,80,40,50,150,3,73,74,1,156,0,0,98,127,5,74,69,29,40
2375,80,40,50,150,3,73,74,1,156,0,0,102,149,8,64,63,31,32
2374,80,40,50,150,3,73,74,1,156,0,1,97,124,9,90,66,24,42
2377,80,40,50,150,3,73,74,1,156,0,0,108,143,6,70,63,26,37
2376,80,40,50,150,3,73,74,1,156,0,0,121,252,4,10,0,0,0
2379,80,40,50,150,3,73,74,1,156,0,0,111,248,3,4,0,0,0
2372,80,40,50,150,3,73,74,1,156,0,0,144,291,3,6,0,0,0
2380,80,40,50,150,3,73,74,1,156,0,0,81,114,8,80,62,33,29
2381,80,40,50,150,3,73,74,1,156,1,1,88,112,7,91,58,31,27
2382,80,40,50,150,3,73,74,1,156,0,0,89,147,7,59,64,25,39
2383,80,40,50,150,3,73,74,1,156,1,1,75,98,6,100,52,28,24
2386,80,40,50,150,3,73,74,1,156,0,0,86,134,6,58,53,27,26
2385,80,40,50,150,3,73,74,1,156,0,0,67,105,7,76,54,28,26
2387,80,40,50,150,3,73,74,1,156,0,0,122,177,6,37,64,34,30
2388,80,40,50,150,3,73,74,1,156,1,5,86,118,7,102,70,33,37
2389,80,40,50,150,3,73,74,1,156,0,0,76,108,9,79,65,26,39
2384,80,40,50,150,3,73,74,1,156,0,0,111,244,3,4,0,0,0
2393,80,40,50,150,3,73,74,1,156,0,0,103,146,7,73,59,22,37
2390,80,40,50,150,3,73,74,1,156,2,0,99,125,8,106,67,32,35
2391,80,40,50,150,3,73,74,1,156,0,0,125,261,3,6,0,0,0
2392,80,40,50,150,3,73,74,1,156,0,0,119,255,3,4,0,0,0
2395,80,40,50,150,3,73,74,1,156,0,0,102,130,6,77,69,40,29
2394,80,40,50,150,3,73,74,1,156,0,0,86,221,4,11,0,0,0
2397,80,40,50,150,3,73,74,1,156,3,3,117,168,5,70,63,29,34
2398,80,40,50,150,3,73,74,1,156,0,0,87,123,6,70,65,32,33
2396,80,40,50,150,3,73,74,1,156,0,0,99,171,5,41,60,30,30
2399,80,40,50,150,3,73,74,1,156,0,0,91,132,7,67,64,31,33
2400,80,40,50,150,3,73,74,1,156,0,0,115,249,3,8,0,0,0
2401,80,40,50,200,3,73,74,1,156,0,0,115,197,5,69,80,35,45
2402,80,40,50,200,3,73,74,1,156,0,0,111,165,7,77,78,36,42
2404,80,40,50,200,3,73,74,1,156,0,1,107,135,9,109,84,36,48
2405,80,40,50,200,3,73,74,1,156,0,0,156,237,6,52,74,36,38
2403,80,40,50,200,3,73,74,1,156,0,0,120,299,3,4,0,0,0
2408,80,40,50,200,3,73,74,1,156,4,0,100,144,7,100,72,26,46
2406,80,40,50,200,3,73,74,1,156,11,16,129,169,13,125,82,28,54
2407,80,40,50,200,3,73,74,1,156,7,6,133,160,8,119,79,34,45
2409,80,40,50,200,3,73,74,1,156,2,3,98,145,6,95,81,37,44
2410,80,40,50,200,3,73,74,1,156,0,0,138,204,8,75,82,36,46
